1981	5	1	10.7
1981	5	2	2.7
1981	5	3	0
1981	5	4	0
1981	5	5	0
1981	5	6	0
1981	5	7	0
1981	5	8	0
1981	5	9	0
1981	5	10	0
1981	5	11	0
1981	5	12	0
1981	5	13	0
1981	5	14	0
1981	5	15	0
1981	5	16	0
1981	5	17	0
1981	5	18	0
1981	5	19	0
1981	5	20	0
1981	5	21	0
1981	5	22	0
1981	5	23	0
1981	5	24	0
1981	5	25	6.9
1981	5	26	0
1981	5	27	2.2
1981	5	28	0
1981	5	29	0
1981	5	30	0
1981	5	31	0
1981	6	1	0
1981	6	2	0
1981	6	3	0
1981	6	4	1.2
1981	6	5	0
1981	6	6	0
1981	6	7	6.4
1981	6	8	1.2
1981	6	9	0
1981	6	10	3.1
1981	6	11	0
1981	6	12	37.2
1981	6	13	0
1981	6	14	0
1981	6	15	0.6
1981	6	16	1.1
1981	6	17	0
1981	6	18	0
1981	6	19	0.5
1981	6	20	0
1981	6	21	6.4
1981	6	22	0
1981	6	23	0
1981	6	24	1.4
1981	6	25	2.6
1981	6	26	9.9
1981	6	27	0
1981	6	28	2.5
1981	6	29	0.9
1981	6	30	23.4
1981	7	1	14.8
1981	7	2	0
1981	7	3	5
1981	7	4	0
1981	7	5	0
1981	7	6	0
1981	7	7	0
1981	7	8	0
1981	7	9	0
1981	7	10	0
1981	7	11	0
1981	7	12	0.4
1981	7	13	17.4
1981	7	14	0
1981	7	15	0.9
1981	7	16	9.4
1981	7	17	4.1
1981	7	18	0.4
1981	7	19	0.6
1981	7	20	0
1981	7	21	0.2
1981	7	22	0.4
1981	7	23	0
1981	7	24	0
1981	7	25	10.4
1981	7	26	1.1
1981	7	27	0
1981	7	28	0.1
1981	7	29	1.7
1981	7	30	12.9
1981	7	31	0
1981	8	1	0
1981	8	2	0
1981	8	3	0
1981	8	4	0
1981	8	5	0
1981	8	6	0
1981	8	7	19.7
1981	8	8	0
1981	8	9	0
1981	8	10	0.4
1981	8	11	0
1981	8	12	0
1981	8	13	4.7
1981	8	14	0
1981	8	15	0
1981	8	16	56.3
1981	8	17	3.1
1981	8	18	0.6
1981	8	19	0
1981	8	20	5.5
1981	8	21	40.7
1981	8	22	14.4
1981	8	23	3.7
1981	8	24	0
1981	8	25	1.6
1981	8	26	5.5
1981	8	27	1.2
1981	8	28	3.3
1981	8	29	0.4
1981	8	30	1.2
1981	8	31	0.2
1981	9	1	0.4
1981	9	2	0
1981	9	3	0
1981	9	4	0
1981	9	5	0
1981	9	6	0
1981	9	7	0
1981	9	8	0
1981	9	9	0
1981	9	10	0
1981	9	11	0
1981	9	12	0
1981	9	13	0
1981	9	14	0
1981	9	15	0.1
1981	9	16	0
1981	9	17	0
1981	9	18	0
1981	9	19	0.1
1981	9	20	1.6
1981	9	21	4.2
1981	9	22	0
1981	9	23	0
1981	9	24	0
1981	9	25	0
1981	9	26	0
1981	9	27	0
1981	9	28	0
1981	9	29	6.2
1981	9	30	0
1981	10	1	0
1981	10	2	0
1981	10	3	4.2
1981	10	4	7.7
1981	10	5	0
1981	10	6	0
1981	10	7	4.5
1981	10	8	1
1981	10	9	0
1981	10	10	15.9
1981	10	11	0
1981	10	12	0
1981	10	13	0
1981	10	14	0
1981	10	15	0
1981	10	16	1.2
1981	10	17	0
1981	10	18	0
1981	10	19	12.3
1981	10	20	20.1
1981	10	21	4
1981	10	22	0
1981	10	23	4.1
1981	10	24	0
1981	10	25	1.5
1981	10	26	2
1981	10	27	0
1981	10	28	12.2
1981	10	29	3.8
1981	10	30	7.2
1981	10	31	19.8
1981	11	1	0
1981	11	2	6.1
1981	11	3	0.5
1981	11	4	4.7
1981	11	5	1.5
1981	11	6	6.3
1981	11	7	4.8
1981	11	8	7.4
1981	11	9	0
1981	11	10	0
1981	11	11	9.4
1981	11	12	0
1981	11	13	0
1981	11	14	2.7
1981	11	15	0
1981	11	16	0
1981	11	17	2.5
1981	11	18	22.1
1981	11	19	0.2
1981	11	20	17
1981	11	21	0.2
1981	11	22	3.7
1981	11	23	15
1981	11	24	8.7
1981	11	25	0.6
1981	11	26	0
1981	11	27	10
1981	11	28	8.1
1981	11	29	0
1981	11	30	12.6
1981	12	1	3.7
1981	12	2	0
1981	12	3	2
1981	12	4	0
1981	12	5	0
1981	12	6	0
1981	12	7	13.8
1981	12	8	10.4
1981	12	9	3.5
1981	12	10	9.9
1981	12	11	1.6
1981	12	12	0
1981	12	13	0
1981	12	14	0
1981	12	15	0
1981	12	16	0
1981	12	17	0
1981	12	18	0.6
1981	12	19	3
1981	12	20	5.3
1981	12	21	3.3
1981	12	22	1.6
1981	12	23	0
1981	12	24	4
1981	12	25	4
1981	12	26	1
1981	12	27	10
1981	12	28	1.9
1981	12	29	11.2
1981	12	30	18
1981	12	31	0
1982	1	1	1.2
1982	1	2	2.9
1982	1	3	12.4
1982	1	4	0.7
1982	1	5	0.6
1982	1	6	0.7
1982	1	7	0.5
1982	1	8	0
1982	1	9	0
1982	1	10	0
1982	1	11	0
1982	1	12	0
1982	1	13	0
1982	1	14	0
1982	1	15	0
1982	1	16	0
1982	1	17	0
1982	1	18	0
1982	1	19	0
1982	1	20	0
1982	1	21	0.1
1982	1	22	1.4
1982	1	23	0.2
1982	1	24	0
1982	1	25	11.7
1982	1	26	3.1
1982	1	27	0
1982	1	28	0.1
1982	1	29	2.7
1982	1	30	3.3
1982	1	31	0.2
1982	2	1	0
1982	2	2	0
1982	2	3	0
1982	2	4	0
1982	2	5	0
1982	2	6	17.9
1982	2	7	6.6
1982	2	8	0.5
1982	2	9	2.5
1982	2	10	1.1
1982	2	11	0
1982	2	12	0.2
1982	2	13	0
1982	2	14	0
1982	2	15	0
1982	2	16	0
1982	2	17	0.1
1982	2	18	0
1982	2	19	0
1982	2	20	0
1982	2	21	0
1982	2	22	0
1982	2	23	0
1982	2	24	0
1982	2	25	0
1982	2	26	0
1982	2	27	0.4
1982	2	28	1
1982	3	1	1.7
1982	3	2	0.1
1982	3	3	10.5
1982	3	4	2.2
1982	3	5	0.6
1982	3	6	0
1982	3	7	0
1982	3	8	0
1982	3	9	0
1982	3	10	0
1982	3	11	7.2
1982	3	12	0
1982	3	13	13.1
1982	3	14	3
1982	3	15	0.4
1982	3	16	6
1982	3	17	8.1
1982	3	18	1.2
1982	3	19	0
1982	3	20	0.2
1982	3	21	0
1982	3	22	0
1982	3	23	0
1982	3	24	0
1982	3	25	0
1982	3	26	0
1982	3	27	0
1982	3	28	0
1982	3	29	0
1982	3	30	0
1982	3	31	0
1982	4	1	0
1982	4	2	0
1982	4	3	0
1982	4	4	0
1982	4	5	0.4
1982	4	6	0
1982	4	7	10.8
1982	4	8	8.7
1982	4	9	4.5
1982	4	10	6.1
1982	4	11	0
1982	4	12	2.9
1982	4	13	0
1982	4	14	0
1982	4	15	0
1982	4	16	0.6
1982	4	17	0
1982	4	18	0
1982	4	19	0
1982	4	20	0
1982	4	21	0
1982	4	22	0
1982	4	23	0.2
1982	4	24	0
1982	4	25	0
1982	4	26	0
1982	4	27	1.6
1982	4	28	4.7
1982	4	29	5.1
1982	4	30	4.3
1982	5	1	6.4
1982	5	2	0
1982	5	3	6.1
1982	5	4	2.9
1982	5	5	1.9
1982	5	6	0
1982	5	7	9.8
1982	5	8	1
1982	5	9	0
1982	5	10	0
1982	5	11	0
1982	5	12	0
1982	5	13	0
1982	5	14	0
1982	5	15	0
1982	5	16	0
1982	5	17	8.8
1982	5	18	0
1982	5	19	1.4
1982	5	20	0
1982	5	21	136.6
1982	5	22	0
1982	5	23	5.6
1982	5	24	6.4
1982	5	25	0
1982	5	26	0
1982	5	27	3.7
1982	5	28	1.2
1982	5	29	0
1982	5	30	0
1982	5	31	0
1982	6	1	0
1982	6	2	0
1982	6	3	0
1982	6	4	0.6
1982	6	5	1.4
1982	6	6	0
1982	6	7	0
1982	6	8	0.2
1982	6	9	0
1982	6	10	0
1982	6	11	1.5
1982	6	12	4.6
1982	6	13	0
1982	6	14	0
1982	6	15	0
1982	6	16	0
1982	6	17	0
1982	6	18	0
1982	6	19	0
1982	6	20	4.8
1982	6	21	2.9
1982	6	22	0
1982	6	23	0
1982	6	24	0.9
1982	6	25	0
1982	6	26	0
1982	6	27	0
1982	6	28	0
1982	6	29	10
1982	6	30	10.5
1982	7	1	1.7
1982	7	2	0.4
1982	7	3	24.1
1982	7	4	3.6
1982	7	5	0
1982	7	6	2
1982	7	7	0
1982	7	8	0
1982	7	9	0
1982	7	10	0
1982	7	11	0
1982	7	12	0
1982	7	13	0
1982	7	14	0
1982	7	15	0
1982	7	16	6.2
1982	7	17	0.6
1982	7	18	0
1982	7	19	0
1982	7	20	0
1982	7	21	0
1982	7	22	0
1982	7	23	0
1982	7	24	0
1982	7	25	11.8
1982	7	26	1.1
1982	7	27	0
1982	7	28	0
1982	7	29	0
1982	7	30	0
1982	7	31	0
1982	8	1	0
1982	8	2	0
1982	8	3	0
1982	8	4	0
1982	8	5	1.2
1982	8	6	5.6
1982	8	7	0
1982	8	8	1.4
1982	8	9	1.4
1982	8	10	0.4
1982	8	11	0
1982	8	12	0
1982	8	13	0.5
1982	8	14	11.7
1982	8	15	6.1
1982	8	16	0
1982	8	17	0
1982	8	18	1.5
1982	8	19	5
1982	8	20	4.5
1982	8	21	1
1982	8	22	1
1982	8	23	2.7
1982	8	24	8.9
1982	8	25	2.6
1982	8	26	5.3
1982	8	27	12.4
1982	8	28	0
1982	8	29	0
1982	8	30	0
1982	8	31	4.2
1982	9	1	3.5
1982	9	2	0
1982	9	3	4.2
1982	9	4	2.5
1982	9	5	0
1982	9	6	0
1982	9	7	9.8
1982	9	8	1.7
1982	9	9	0
1982	9	10	0
1982	9	11	0
1982	9	12	0.1
1982	9	13	0.7
1982	9	14	0.7
1982	9	15	0
1982	9	16	0
1982	9	17	0
1982	9	18	0
1982	9	19	16.2
1982	9	20	3
1982	9	21	0.9
1982	9	22	0.1
1982	9	23	0
1982	9	24	0
1982	9	25	0
1982	9	26	0
1982	9	27	4.7
1982	9	28	0.2
1982	9	29	0
1982	9	30	0
1982	10	1	0
1982	10	2	0
1982	10	3	0
1982	10	4	0
1982	10	5	0
1982	10	6	0
1982	10	7	0.2
1982	10	8	0.7
1982	10	9	0.1
1982	10	10	0
1982	10	11	0.5
1982	10	12	0.4
1982	10	13	0.2
1982	10	14	4.7
1982	10	15	0.4
1982	10	16	0
1982	10	17	0
1982	10	18	0
1982	10	19	8.7
1982	10	20	18.4
1982	10	21	0
1982	10	22	0.4
1982	10	23	1.7
1982	10	24	0.7
1982	10	25	4.2
1982	10	26	2.9
1982	10	27	1.6
1982	10	28	0
1982	10	29	0
1982	10	30	0
1982	10	31	0
1982	11	1	1.6
1982	11	2	0
1982	11	3	0
1982	11	4	0
1982	11	5	0
1982	11	6	0
1982	11	7	0
1982	11	8	0
1982	11	9	1
1982	11	10	1.9
1982	11	11	0
1982	11	12	0
1982	11	13	0.6
1982	11	14	0
1982	11	15	0
1982	11	16	6.7
1982	11	17	0
1982	11	18	4.3
1982	11	19	1.1
1982	11	20	2.2
1982	11	21	2.7
1982	11	22	0
1982	11	23	3
1982	11	24	11.5
1982	11	25	8.7
1982	11	26	5
1982	11	27	11.9
1982	11	28	11.8
1982	11	29	0
1982	11	30	0
1982	12	1	0
1982	12	2	0
1982	12	3	0
1982	12	4	0.1
1982	12	5	4.2
1982	12	6	0.2
1982	12	7	0
1982	12	8	2.5
1982	12	9	1.9
1982	12	10	5.8
1982	12	11	5.1
1982	12	12	0.7
1982	12	13	0
1982	12	14	2.2
1982	12	15	14.9
1982	12	16	0.1
1982	12	17	0.1
1982	12	18	0
1982	12	19	3.2
1982	12	20	7.7
1982	12	21	0.2
1982	12	22	0
1982	12	23	0.6
1982	12	24	1.6
1982	12	25	0
1982	12	26	0.9
1982	12	27	0
1982	12	28	0
1982	12	29	0
1982	12	30	0
1982	12	31	0.4
1983	1	1	1.5
1983	1	2	1
1983	1	3	3.5
1983	1	4	16.7
1983	1	5	0.7
1983	1	6	0.1
1983	1	7	0
1983	1	8	0
1983	1	9	1.4
1983	1	10	0
1983	1	11	0
1983	1	12	0.2
1983	1	13	10.3
1983	1	14	0
1983	1	15	1
1983	1	16	0.5
1983	1	17	5.8
1983	1	18	17.1
1983	1	19	0.6
1983	1	20	3
1983	1	21	0
1983	1	22	0.4
1983	1	23	0
1983	1	24	4.7
1983	1	25	0
1983	1	26	0
1983	1	27	0
1983	1	28	2.7
1983	1	29	3.1
1983	1	30	3.2
1983	1	31	0.1
1983	2	1	7.4
1983	2	2	0.5
1983	2	3	0
1983	2	4	0
1983	2	5	0.1
1983	2	6	0
1983	2	7	0
1983	2	8	0
1983	2	9	0
1983	2	10	0
1983	2	11	1.9
1983	2	12	0
1983	2	13	0
1983	2	14	0
1983	2	15	0
1983	2	16	0
1983	2	17	0
1983	2	18	0
1983	2	19	0
1983	2	20	0
1983	2	21	0
1983	2	22	0
1983	2	23	0
1983	2	24	0
1983	2	25	0
1983	2	26	0
1983	2	27	0
1983	2	28	0
1983	3	1	0
1983	3	2	0
1983	3	3	0
1983	3	4	0
1983	3	5	0
1983	3	6	6.9
1983	3	7	0.1
1983	3	8	1.4
1983	3	9	7.2
1983	3	10	9.3
1983	3	11	2.1
1983	3	12	0
1983	3	13	0
1983	3	14	0
1983	3	15	18.5
1983	3	16	0.5
1983	3	17	0
1983	3	18	3
1983	3	19	0
1983	3	20	0
1983	3	21	5.8
1983	3	22	4.7
1983	3	23	1.2
1983	3	24	0
1983	3	25	41.2
1983	3	26	0
1983	3	27	0
1983	3	28	0
1983	3	29	1.5
1983	3	30	1.1
1983	3	31	2.1
1983	4	1	0
1983	4	2	9.1
1983	4	3	4.7
1983	4	4	0
1983	4	5	6.8
1983	4	6	0
1983	4	7	0.5
1983	4	8	2.9
1983	4	9	0.9
1983	4	10	0
1983	4	11	0
1983	4	12	1.7
1983	4	13	0
1983	4	14	0
1983	4	15	0
1983	4	16	0
1983	4	17	0
1983	4	18	0
1983	4	19	0
1983	4	20	0.4
1983	4	21	0
1983	4	22	0
1983	4	23	4
1983	4	24	0
1983	4	25	0.1
1983	4	26	0
1983	4	27	0
1983	4	28	6.6
1983	4	29	0
1983	4	30	8.4
1983	5	1	0.5
1983	5	2	0
1983	5	3	0
1983	5	4	0
1983	5	5	0
1983	5	6	0
1983	5	7	0
1983	5	8	0
1983	5	9	0.6
1983	5	10	0.9
1983	5	11	0
1983	5	12	4.8
1983	5	13	3.5
1983	5	14	0.6
1983	5	15	0
1983	5	16	11.2
1983	5	17	0.2
1983	5	18	0
1983	5	19	0
1983	5	20	6.9
1983	5	21	0
1983	5	22	0
1983	5	23	0
1983	5	24	0
1983	5	25	0
1983	5	26	2.7
1983	5	27	2.2
1983	5	28	0
1983	5	29	0
1983	5	30	1.6
1983	5	31	0
1983	6	1	0
1983	6	2	11.3
1983	6	3	1.2
1983	6	4	19.8
1983	6	5	4.1
1983	6	6	0
1983	6	7	0
1983	6	8	0
1983	6	9	5
1983	6	10	18
1983	6	11	0
1983	6	12	0
1983	6	13	0
1983	6	14	0.2
1983	6	15	0
1983	6	16	1
1983	6	17	0
1983	6	18	0
1983	6	19	0
1983	6	20	0
1983	6	21	0
1983	6	22	0
1983	6	23	0
1983	6	24	17.7
1983	6	25	0
1983	6	26	3.1
1983	6	27	4.6
1983	6	28	7.9
1983	6	29	1.2
1983	6	30	10.2
1983	7	1	4.7
1983	7	2	1.1
1983	7	3	1.5
1983	7	4	0.7
1983	7	5	0
1983	7	6	0
1983	7	7	0
1983	7	8	0
1983	7	9	0
1983	7	10	0
1983	7	11	0
1983	7	12	58.8
1983	7	13	0.4
1983	7	14	0
1983	7	15	0.1
1983	7	16	0.9
1983	7	17	0
1983	7	18	0.2
1983	7	19	0.2
1983	7	20	0
1983	7	21	0
1983	7	22	0
1983	7	23	0
1983	7	24	0
1983	7	25	0
1983	7	26	0
1983	7	27	1.6
1983	7	28	3.7
1983	7	29	6.1
1983	7	30	0
1983	7	31	0
1983	8	1	0
1983	8	2	0.4
1983	8	3	0
1983	8	4	0.4
1983	8	5	0.2
1983	8	6	0
1983	8	7	0
1983	8	8	0
1983	8	9	0
1983	8	10	0
1983	8	11	0
1983	8	12	14.3
1983	8	13	0.2
1983	8	14	0
1983	8	15	2
1983	8	16	1
1983	8	17	4.3
1983	8	18	0
1983	8	19	0
1983	8	20	0
1983	8	21	0
1983	8	22	0
1983	8	23	2.5
1983	8	24	0
1983	8	25	0
1983	8	26	0.1
1983	8	27	0
1983	8	28	0
1983	8	29	0
1983	8	30	0
1983	8	31	0
1983	9	1	0
1983	9	2	0
1983	9	3	2.4
1983	9	4	8.1
1983	9	5	11.4
1983	9	6	0.4
1983	9	7	5.5
1983	9	8	0.5
1983	9	9	12.4
1983	9	10	2.5
1983	9	11	53.3
1983	9	12	0.2
1983	9	13	3.1
1983	9	14	2.5
1983	9	15	11.8
1983	9	16	3.1
1983	9	17	38.2
1983	9	18	0.6
1983	9	19	0
1983	9	20	0.2
1983	9	21	3.3
1983	9	22	4.3
1983	9	23	0.7
1983	9	24	21.8
1983	9	25	0
1983	9	26	0
1983	9	27	1.5
1983	9	28	0
1983	9	29	0
1983	9	30	0
1983	10	1	0
1983	10	2	0
1983	10	3	0
1983	10	4	0.2
1983	10	5	15.4
1983	10	6	0.2
1983	10	7	1.4
1983	10	8	5
1983	10	9	0.7
1983	10	10	9.5
1983	10	11	2.4
1983	10	12	0.1
1983	10	13	1.7
1983	10	14	2.5
1983	10	15	0.4
1983	10	16	2.4
1983	10	17	4.2
1983	10	18	6.1
1983	10	19	3
1983	10	20	0
1983	10	21	0
1983	10	22	0
1983	10	23	0
1983	10	24	0
1983	10	25	3
1983	10	26	0
1983	10	27	0
1983	10	28	0
1983	10	29	0
1983	10	30	0
1983	10	31	0.1
1983	11	1	0
1983	11	2	0
1983	11	3	5.1
1983	11	4	1.1
1983	11	5	1.7
1983	11	6	0
1983	11	7	0
1983	11	8	1.9
1983	11	9	2
1983	11	10	0
1983	11	11	0
1983	11	12	2.4
1983	11	13	0.4
1983	11	14	8.1
1983	11	15	6.4
1983	11	16	0
1983	11	17	0
1983	11	18	0
1983	11	19	0.2
1983	11	20	0
1983	11	21	0.7
1983	11	22	0
1983	11	23	0
1983	11	24	0
1983	11	25	0.5
1983	11	26	5.6
1983	11	27	0
1983	11	28	0
1983	11	29	0
1983	11	30	0
1983	12	1	0
1983	12	2	0.7
1983	12	3	0
1983	12	4	7.4
1983	12	5	0.4
1983	12	6	0
1983	12	7	0
1983	12	8	6.1
1983	12	9	1.5
1983	12	10	0.1
1983	12	11	0
1983	12	12	0
1983	12	13	0.2
1983	12	14	0.6
1983	12	15	0
1983	12	16	0
1983	12	17	4.3
1983	12	18	2.6
1983	12	19	2.5
1983	12	20	13
1983	12	21	7.4
1983	12	22	2
1983	12	23	2.5
1983	12	24	0
1983	12	25	5.6
1983	12	26	4.5
1983	12	27	3.3
1983	12	28	0
1983	12	29	0
1983	12	30	13.1
1983	12	31	0
1984	1	1	0
1984	1	2	0
1984	1	3	10.3
1984	1	4	0
1984	1	5	4.1
1984	1	6	0
1984	1	7	3.5
1984	1	8	9.3
1984	1	9	0
1984	1	10	5.3
1984	1	11	0.1
1984	1	12	0.1
1984	1	13	8.9
1984	1	14	1.5
1984	1	15	1
1984	1	16	0
1984	1	17	5.5
1984	1	18	1.2
1984	1	19	0
1984	1	20	0
1984	1	21	0
1984	1	22	0.2
1984	1	23	1.5
1984	1	24	0
1984	1	25	3
1984	1	26	1.5
1984	1	27	1.4
1984	1	28	5.7
1984	1	29	1.1
1984	1	30	1.4
1984	1	31	5.2
1984	2	1	1.5
1984	2	2	1.9
1984	2	3	5.3
1984	2	4	0.5
1984	2	5	9.1
1984	2	6	4.6
1984	2	7	0.4
1984	2	8	0
1984	2	9	0
1984	2	10	0
1984	2	11	0
1984	2	12	0
1984	2	13	0
1984	2	14	0
1984	2	15	0
1984	2	16	0
1984	2	17	0
1984	2	18	0
1984	2	19	0
1984	2	20	0.1
1984	2	21	1.4
1984	2	22	1.4
1984	2	23	1.9
1984	2	24	0.7
1984	2	25	0
1984	2	26	0
1984	2	27	0
1984	2	28	0
1984	2	29	0
1984	3	1	9.5
1984	3	2	0
1984	3	3	0.2
1984	3	4	0
1984	3	5	0
1984	3	6	0
1984	3	7	0
1984	3	8	0.6
1984	3	9	1.2
1984	3	10	0
1984	3	11	0
1984	3	12	0
1984	3	13	0
1984	3	14	0
1984	3	15	0
1984	3	16	0
1984	3	17	0.1
1984	3	18	0
1984	3	19	0
1984	3	20	0
1984	3	21	0
1984	3	22	0
1984	3	23	0.4
1984	3	24	0.1
1984	3	25	0
1984	3	26	0.9
1984	3	27	14.9
1984	3	28	0.6
1984	3	29	5.7
1984	3	30	0
1984	3	31	0
1984	4	1	0
1984	4	2	0
1984	4	3	1
1984	4	4	5.8
1984	4	5	0
1984	4	6	0
1984	4	7	0
1984	4	8	0
1984	4	9	0
1984	4	10	0
1984	4	11	0
1984	4	12	0.4
1984	4	13	0
1984	4	14	0
1984	4	15	0.2
1984	4	16	0
1984	4	17	0
1984	4	18	0
1984	4	19	2
1984	4	20	0.6
1984	4	21	0.1
1984	4	22	0
1984	4	23	0
1984	4	24	0
1984	4	25	0.6
1984	4	26	0
1984	4	27	0
1984	4	28	0
1984	4	29	0
1984	4	30	0
1984	5	1	0
1984	5	2	0
1984	5	3	10.5
1984	5	4	0
1984	5	5	0
1984	5	6	0
1984	5	7	0.1
1984	5	8	0
1984	5	9	0
1984	5	10	0
1984	5	11	0
1984	5	12	0
1984	5	13	0
1984	5	14	0
1984	5	15	1.2
1984	5	16	4.2
1984	5	17	0
1984	5	18	0
1984	5	19	0.9
1984	5	20	0
1984	5	21	0
1984	5	22	0
1984	5	23	5.7
1984	5	24	2
1984	5	25	0.1
1984	5	26	0.7
1984	5	27	0.1
1984	5	28	0
1984	5	29	3.3
1984	5	30	0
1984	5	31	0
1984	6	1	0
1984	6	2	1.5
1984	6	3	0
1984	6	4	0.2
1984	6	5	0
1984	6	6	0
1984	6	7	0
1984	6	8	0
1984	6	9	0
1984	6	10	0
1984	6	11	0
1984	6	12	0
1984	6	13	9.5
1984	6	14	15.4
1984	6	15	0
1984	6	16	0
1984	6	17	10.9
1984	6	18	0.2
1984	6	19	0.4
1984	6	20	0
1984	6	21	7.8
1984	6	22	1.6
1984	6	23	16.2
1984	6	24	12.4
1984	6	25	0.4
1984	6	26	0.1
1984	6	27	5.5
1984	6	28	12.8
1984	6	29	0.4
1984	6	30	1.6
1984	7	1	2.2
1984	7	2	0
1984	7	3	0
1984	7	4	0
1984	7	5	0.1
1984	7	6	0
1984	7	7	0
1984	7	8	0
1984	7	9	0
1984	7	10	0
1984	7	11	0
1984	7	12	1.9
1984	7	13	0.7
1984	7	14	0.7
1984	7	15	10
1984	7	16	0
1984	7	17	8.3
1984	7	18	4.8
1984	7	19	0.7
1984	7	20	4.1
1984	7	21	11.7
1984	7	22	0.7
1984	7	23	0.1
1984	7	24	0
1984	7	25	7.7
1984	7	26	2
1984	7	27	1.5
1984	7	28	0.2
1984	7	29	10
1984	7	30	0
1984	7	31	0
1984	8	1	0
1984	8	2	0
1984	8	3	0
1984	8	4	2.4
1984	8	5	1.4
1984	8	6	7.4
1984	8	7	0
1984	8	8	0
1984	8	9	14.9
1984	8	10	0
1984	8	11	0.4
1984	8	12	0.2
1984	8	13	0.2
1984	8	14	0.9
1984	8	15	0
1984	8	16	3.3
1984	8	17	0
1984	8	18	0
1984	8	19	0
1984	8	20	0
1984	8	21	0
1984	8	22	0
1984	8	23	0
1984	8	24	1.6
1984	8	25	0
1984	8	26	0
1984	8	27	0
1984	8	28	0
1984	8	29	15.5
1984	8	30	1.7
1984	8	31	1.2
1984	9	1	1.2
1984	9	2	0.7
1984	9	3	2.5
1984	9	4	0.2
1984	9	5	0.2
1984	9	6	0
1984	9	7	0
1984	9	8	2.2
1984	9	9	0.7
1984	9	10	8.7
1984	9	11	4.8
1984	9	12	8.3
1984	9	13	4.6
1984	9	14	2.1
1984	9	15	0
1984	9	16	0.1
1984	9	17	0
1984	9	18	4.5
1984	9	19	14.5
1984	9	20	22.8
1984	9	21	0
1984	9	22	21.1
1984	9	23	7.2
1984	9	24	6.6
1984	9	25	13.9
1984	9	26	10.9
1984	9	27	3
1984	9	28	1.7
1984	9	29	0
1984	9	30	2.5
1984	10	1	3.3
1984	10	2	5
1984	10	3	0.4
1984	10	4	3.1
1984	10	5	1.2
1984	10	6	8.4
1984	10	7	0.7
1984	10	8	5.5
1984	10	9	0.4
1984	10	10	0
1984	10	11	0
1984	10	12	0
1984	10	13	5.6
1984	10	14	0.9
1984	10	15	0.4
1984	10	16	0.2
1984	10	17	0
1984	10	18	9.9
1984	10	19	1.6
1984	10	20	2.6
1984	10	21	6.9
1984	10	22	0
1984	10	23	17.6
1984	10	24	1.7
1984	10	25	21.9
1984	10	26	2.6
1984	10	27	0
1984	10	28	0
1984	10	29	2.2
1984	10	30	3.5
1984	10	31	8.4
1984	11	1	0
1984	11	2	0
1984	11	3	0
1984	11	4	0.6
1984	11	5	0
1984	11	6	0
1984	11	7	19
1984	11	8	1.1
1984	11	9	0
1984	11	10	0
1984	11	11	0
1984	11	12	0
1984	11	13	0
1984	11	14	0
1984	11	15	0
1984	11	16	0
1984	11	17	0
1984	11	18	0
1984	11	19	7.4
